"","State","Location.Code","Education","Gender","Coverage","EmploymentStatus","Income","Marital.Status","Monthly.Premium.Auto","No.Of.Open.Complaints","No.Of.Policies","Renew.Offer.Type","Vehicle.Class","Customer.Lifetime.Value","Vehicle.Size","Policy","Policy.Type","Sales.Channel","Total.Claims.Amount","Monthly.Since.Last.Claims","Months.Since.Policy.Inception","Response","predictedvalues"
"1885","1","2","2","2","3","2",0,"2",298,0,1,"1","4",11196.46002,"2","6","2","3",2145.6,26,94,"1",10372.4863303105
"1886","4","1","5","1","1","1",61246,"2",110,0,3,"2","6",8828.380695,"2","5","2","3",159.239518,24,21,"1",8692.31237785
"1887","4","3","1","1","1","2",0,"2",67,0,2,"3","1",7191.831645,"2","6","2","3",308.54976,9,54,"1",11229.741538865
"1888","3","1","2","1","2","1",31930,"2",83,0,2,"1","2",9788.713108,"2","6","2","3",37.699658,19,30,"1",12838.4671881783
"1889","4","3","3","1","1","1",64801,"2",64,0,2,"2","2",7582.113842,"2","3","1","4",268.471802,23,19,"2",8121.96820552
"1890","5","3","2","2","1","1",48829,"1",64,1,1,"1","2",2516.213745,"2","5","2","1",300.312635,23,70,"1",2528.080490445
"1891","5","2","5","2","2","1",73853,"1",89,0,1,"2","2",3571.34607,"3","6","2","1",427.2,7,35,"1",3493.49386154833
"1892","5","2","1","2","1","3",11904,"1",61,2,3,"1","1",4254.620669,"3","3","1","4",292.8,34,11,"2",4318.47320719
"1893","4","2","1","2","1","2",0,"2",73,2,1,"2","2",2585.444463,"2","6","2","1",350.4,14,36,"1",2563.542235365
"1894","2","2","3","2","1","2",0,"2",72,1,3,"1","2",5310.861767,"3","4","2","3",345.6,17,11,"1",5148.41719425167
"1895","2","1","2","2","2","1",47137,"2",84,0,5,"4","2",6678.899026,"2","4","2","1",161.640052,5,11,"1",6977.20271028417
"1896","1","2","5","2","1","2",0,"2",109,0,3,"1","3",8522.759016,"2","3","1","2",723.786607,19,2,"1",8773.09866444867
"1897","4","2","1","2","1","2",0,"1",100,0,2,"1","3",25082.1789,"2","6","2","3",1000.850446,27,58,"1",14819.499292
"1898","2","2","2","2","1","2",0,"1",71,0,1,"1","2",2509.508795,"3","6","2","1",511.2,20,48,"1",2516.383651285
"1899","4","3","1","2","1","1",52583,"1",113,0,7,"1","3",8879.790017,"3","6","2","1",528.20086,12,59,"2",8886.4619483975
"1900","5","2","4","1","1","2",0,"2",111,0,4,"3","6",8392.618913,"2","2","1","3",617.396701,6,51,"1",8514.7135549875
"1901","1","2","3","2","2","1",20954,"2",78,0,1,"2","2",3094.320237,"2","7","3","1",534.501024,15,27,"1",2976.4087596575
"1902","3","1","4","1","1","1",84491,"1",110,0,1,"4","3",4383.150505,"2","4","2","1",156.282093,0,0,"1",4437.61959704083
"1903","4","2","1","2","1","4",28806,"2",61,0,1,"2","2",2337.35182,"3","4","2","2",292.8,13,90,"1",2414.91517571917
"1904","1","2","1","1","3","1",76184,"2",111,0,3,"2","1",9002.409572,"3","3","1","1",532.8,23,19,"1",8770.60721291667
"1905","5","2","2","1","1","1",74015,"1",72,0,6,"2","2",5555.830205,"3","6","2","2",471.443077,12,61,"2",5565.94950529167
"1906","3","2","2","2","2","1",54507,"2",138,0,1,"2","3",5470.060561,"2","5","2","1",702.990032,20,11,"2",5513.82298062667
"1907","2","2","3","2","1","1",43406,"2",187,0,1,"3","5",7457.344801,"2","5","2","1",897.6,6,49,"1",8357.16941167917
"1908","5","3","2","1","3","1",65605,"2",111,2,7,"3","1",8652.652451,"2","2","1","3",377.781658,2,72,"1",8753.81764330917
"1909","5","2","1","2","1","2",0,"1",61,1,7,"1","2",4250.282624,"3","6","2","1",292.8,17,1,"2",4412.93260863
"1910","2","2","3","1","1","1",39718,"2",65,2,1,"1","2",2515.411468,"2","6","2","4",366.531664,1,55,"1",3385.49374289833
"1911","4","2","3","2","2","2",0,"2",96,1,3,"1","2",7247.495684,"1","5","2","1",460.8,31,64,"1",6827.56192371333
"1912","5","2","1","1","1","2",0,"1",73,0,2,"1","2",7411.813055,"1","6","2","1",525.6,6,19,"1",8462.14326919
"1913","5","2","3","1","2","1",66457,"2",95,0,1,"2","2",3774.861293,"2","6","2","3",456,2,76,"1",3759.65033866833
"1914","4","2","3","1","1","2",0,"1",70,0,1,"1","2",2393.915369,"2","6","2","3",425.266308,24,10,"2",2413.1438178525
"1915","3","2","3","2","1","1",33775,"2",61,0,1,"1","1",2430.484375,"2","5","2","1",292.8,24,95,"1",2531.94683811167
"1916","4","1","5","2","1","1",81945,"1",68,0,9,"1","2",5534.821886,"3","4","2","2",47.451832,19,45,"1",5441.73632884333
"1917","2","2","2","2","2","2",0,"1",78,0,2,"3","2",8123.023295,"3","7","3","4",561.6,15,47,"1",9692.68022171667
"1918","2","2","2","1","2","2",0,"2",88,2,7,"1","2",6307.497245,"3","5","2","3",422.4,16,28,"1",6429.12493447167
"1919","3","1","3","2","1","1",47663,"3",114,0,8,"1","6",9180.154161,"2","6","2","3",103.702555,35,24,"1",9786.822449075
"1920","4","2","1","1","1","1",55269,"3",71,0,2,"1","1",16798.85832,"2","6","2","1",340.8,32,15,"1",11004.2765498658
"1921","3","2","2","1","1","1",43963,"2",110,0,7,"3","3",8673.587,"2","3","1","1",528,25,59,"1",8577.70739252166
"1922","5","2","3","1","1","2",0,"1",65,0,2,"4","2",6715.342541,"2","1","1","1",655.073317,22,39,"1",10322.0987145217
"1923","2","1","2","2","1","1",94812,"2",70,0,1,"2","2",2833.980142,"2","6","2","3",121.025058,11,40,"1",2831.2141005675
"1924","4","2","5","2","2","2",0,"2",83,0,1,"1","1",3148.42409,"2","6","2","2",544.217453,16,75,"1",3007.5080164375
"1925","2","2","3","2","2","2",0,"1",95,2,1,"1","1",3063.114594,"2","5","2","1",456,14,57,"1",3480.43697822083
"1926","2","3","1","2","2","1",72460,"2",85,0,1,"2","2",3417.953745,"2","5","2","2",370.018108,9,76,"1",3365.22354434667
"1927","4","2","1","1","1","2",0,"1",68,0,7,"4","1",4874.0748,"2","6","2","2",609.323227,10,36,"1",4787.37271365667
"1928","4","2","1","2","2","3",14254,"2",124,0,1,"3","3",4775.475851,"1","1","1","3",595.2,21,16,"1",4686.33517862833
"1929","2","2","1","2","2","2",0,"1",76,0,2,"1","2",18688.30707,"3","5","2","1",364.8,2,66,"1",13755.0255891585
"1930","3","1","2","2","2","2",0,"2",129,2,1,"1","3",4699.034135,"2","6","2","4",291.744204,14,93,"1",4853.07446235417
"1931","5","1","2","1","1","1",50165,"3",62,0,2,"1","1",7340.496505,"2","6","2","1",129.999138,15,63,"1",9239.25113451667
"1932","2","2","3","1","2","1",42961,"2",83,0,2,"2","2",26199.5401416,"2","5","2","4",398.4,24,16,"1",14839.7700926768
"1933","2","2","2","1","2","2",0,"1",137,0,1,"3","3",4703.71858,"2","6","2","1",1554.089517,11,73,"1",5066.973085145
"1934","5","2","3","1","2","1",25187,"2",121,0,1,"3","3",4683.443348,"2","6","2","2",580.8,8,79,"1",4559.61283647583
"1935","4","3","2","2","1","1",36267,"2",69,0,8,"1","2",5511.033294,"2","4","2","1",263.454037,21,1,"1",5379.44852311417
"1936","2","2","2","1","1","1",21723,"1",104,0,8,"2","3",7894.5005,"2","5","2","2",748.8,31,6,"1",9407.07547834867
"1937","4","3","1","2","1","1",63833,"2",73,0,3,"1","2",5935.815989,"1","6","2","1",199.460544,17,69,"1",5855.32165950917
"1938","5","2","3","1","1","2",0,"1",61,0,4,"1","2",4520.339327,"2","6","2","1",304.156333,7,1,"1",4536.74966422083
"1939","2","2","2","2","2","1",45892,"2",81,0,1,"2","2",3219.146148,"2","2","1","1",388.8,1,49,"1",3087.24816543667
"1940","4","2","3","1","1","1",90263,"2",74,0,8,"4","1",5935.572179,"2","4","2","4",355.2,17,36,"1",5800.24025092667
"1941","4","2","3","1","2","2",0,"1",99,0,2,"1","1",10175.2441,"2","3","1","3",831.340966,15,84,"1",15068.5525755945
"1942","5","2","2","2","2","1",25820,"3",82,0,1,"1","2",3265.156348,"2","5","2","1",393.6,10,69,"2",3192.29956715833
"1943","3","2","2","1","1","2",0,"2",73,0,1,"2","2",2710.149379,"2","4","2","1",350.4,14,66,"1",2500.31795275417
"1944","2","2","2","1","1","1",68331,"2",63,0,3,"4","2",5033.390798,"3","4","2","3",302.4,23,38,"1",5195.42607558833
"1945","4","2","2","2","3","1",34161,"2",186,3,1,"3","3",7180.270931,"2","6","2","2",892.8,5,10,"1",8055.8558876525
"1946","5","2","3","1","2","2",0,"1",126,0,2,"1","3",13727.79972,"2","4","2","1",604.8,12,4,"2",13705.2393319417
"1947","5","2","1","2","1","4",27558,"2",65,0,2,"1","2",7568.85152,"2","6","2","1",312,18,48,"1",8636.88205935667
"1948","4","2","1","1","1","2",0,"2",119,0,3,"2","6",9048.983447,"2","4","2","4",571.2,9,8,"2",8807.75494580333
"1949","2","2","3","1","1","1",47481,"2",116,0,1,"4","3",4605.87485,"2","6","2","2",556.8,20,39,"1",4598.5842845925
"1950","4","2","2","1","3","1",63354,"1",106,0,9,"1","1",8343.412804,"1","6","2","1",508.8,16,39,"1",8523.78172942667
"1951","5","3","2","2","1","1",61584,"2",61,0,2,"1","2",7379.456823,"2","2","1","1",205.294927,18,93,"1",11804.5276330267
"1952","4","2","3","1","1","5",25251,"3",66,0,2,"2","2",11790.49617,"2","6","2","4",316.8,13,43,"2",11144.1451190517
"1953","2","2","3","2","2","2",0,"1",126,2,1,"1","3",4313.34397,"1","5","2","3",656.57161,2,96,"1",4473.28227958
"1954","2","3","3","1","1","1",89771,"2",114,0,2,"1","3",26199.5401416,"2","6","2","1",432.409662,5,83,"1",19249.0731898453
"1955","3","3","4","2","1","1",36776,"3",65,0,2,"1","2",7792.067056,"2","3","1","2",240.186527,21,21,"1",11963.747188455
"1956","5","1","3","1","1","1",32555,"2",68,0,2,"3","1",7927.182997,"2","4","2","2",86.912677,32,72,"1",13366.957611785
"1957","1","1","3","1","1","1",80590,"2",74,0,1,"3","2",2981.549197,"2","3","1","3",97.928632,26,3,"1",2959.144524355
"1958","4","2","2","2","2","3",22565,"2",132,0,1,"3","3",5110.755667,"3","4","2","1",633.6,0,20,"1",5081.00318643583
"1959","5","3","2","2","3","1",75634,"2",110,0,2,"1","1",13333.38849,"2","6","2","1",432.805382,13,52,"1",17834.8578718733
"1960","2","3","3","2","1","1",89672,"2",72,0,1,"2","2",2913.493264,"2","6","2","1",309.568636,7,92,"1",2837.86689967667
"1961","5","3","2","2","1","1",96535,"1",66,0,3,"1","2",5243.446345,"2","6","2","1",271.074379,11,85,"1",5284.21088216333
"1962","4","1","4","1","3","1",94851,"1",104,0,3,"1","2",8283.843281,"3","6","2","2",190.998822,6,33,"1",8357.87406003584
"1963","1","2","2","1","1","5",18608,"3",71,0,1,"2","2",2538.62632,"2","6","2","4",340.8,13,24,"2",2620.4631694025
"1964","3","2","2","2","1","1",33190,"3",106,0,2,"1","3",26199.5401416,"2","6","2","4",508.8,18,95,"2",23533.541113242
"1965","4","2","3","2","2","1",24290,"2",82,0,8,"4","2",6459.640942,"2","4","2","3",393.6,15,84,"1",6334.3241175625
"1966","5","2","1","2","1","1",26409,"2",71,0,5,"2","2",5686.743252,"1","6","2","3",475.166267,30,70,"1",5479.96008346083
"1967","5","2","2","2","3","5",14290,"2",271,0,1,"1","5",10179.71704,"2","5","2","1",1300.8,20,40,"2",10006.3862793858
"1968","5","2","2","2","2","3",20305,"1",76,1,2,"2","1",8259.1108,"2","5","2","2",496.477418,14,63,"1",11913.4033078825
"1969","4","2","2","1","1","1",44329,"2",112,0,3,"2","3",8929.611119,"2","4","2","1",537.6,25,58,"1",8663.076548805
"1970","3","3","2","1","1","1",84183,"1",72,0,4,"1","2",5715.312991,"3","4","2","1",255.565349,29,86,"1",5694.48697709833
"1971","2","2","2","2","1","2",0,"1",117,0,1,"1","3",4173.140695,"2","6","2","1",842.4,10,37,"1",4049.61102391417
"1972","4","2","1","2","2","2",0,"1",77,0,1,"1","2",2897.494724,"2","5","2","3",554.4,19,17,"1",2749.12007330917
"1973","2","3","1","2","2","1",88304,"1",95,0,2,"2","2",11260.90364,"1","6","2","3",276.467811,2,17,"1",15798.0901355492
"1974","5","2","2","1","1","2",0,"3",110,1,2,"1","3",25030.89457,"2","2","1","3",528,1,53,"1",15429.6610971733
"1975","4","1","5","1","2","1",31841,"2",78,0,1,"2","2",3102.998522,"2","6","2","1",126.857228,24,11,"1",3075.04774086333
"1976","4","2","1","2","1","1",27861,"2",65,0,1,"3","2",2587.107864,"2","2","1","3",312,22,67,"1",2578.5521305025
"1977","2","2","3","1","2","2",0,"1",83,3,5,"1","2",4983.61893,"3","6","2","1",736.00483,22,0,"1",6248.10632239917
"1978","4","2","1","2","1","2",0,"2",194,0,5,"1","5",14585.37736,"2","3","1","1",931.2,26,10,"1",13761.8017446833
"1979","5","1","3","1","2","1",80028,"2",86,0,2,"2","2",17292.93538,"2","1","1","4",114.02307,34,37,"1",10987.7641056208
"1980","2","2","1","2","2","1",54872,"2",121,0,3,"2","3",9621.72619,"1","6","2","1",580.8,9,50,"1",9700.5229690075
"1981","3","1","1","1","2","1",84417,"3",98,0,7,"4","1",7803.503824,"2","5","2","1",139.714897,5,32,"1",7442.76386986167
"1982","4","1","1","2","2","1",55906,"2",86,0,2,"3","2",10346.11154,"2","5","2","1",58.469264,26,3,"1",15077.8936706213
"1983","5","2","1","1","1","4",21638,"2",65,0,8,"1","2",4960.548942,"3","6","2","4",468,9,81,"1",5010.74381074917
"1984","4","2","1","2","2","5",10312,"2",78,0,1,"2","2",2886.451602,"1","5","2","1",486.278557,10,63,"2",2846.78395046833
"1985","5","2","2","2","3","1",23377,"2",116,0,3,"2","2",9263.179837,"2","6","2","4",556.8,15,19,"1",8698.56633237583
"1986","4","2","3","1","2","1",29593,"2",137,0,2,"1","6",16159.54237,"2","6","2","2",657.6,15,52,"1",19098.885770933
"1987","3","2","1","2","1","3",18495,"2",113,0,2,"1","3",26197.41498,"1","5","2","3",542.4,10,15,"2",21683.900901746
"1988","5","2","1","2","1","2",0,"2",73,0,2,"3","2",16109.75353,"3","6","2","2",350.4,12,42,"1",11156.2977893433
"1989","4","2","1","1","1","1",81763,"2",72,1,1,"2","1",2866.779811,"3","6","2","3",518.4,22,12,"1",2802.0851752775
"1990","2","2","3","2","2","1",96832,"2",85,0,3,"1","1",6864.647514,"3","5","2","3",408,19,23,"1",6969.06564761167
"1991","5","1","1","1","1","4",16143,"2",62,1,1,"4","2",2312.328541,"1","6","2","4",32.114117,3,73,"1",2428.07593581917
"1992","2","2","2","1","1","1",74015,"1",72,0,6,"2","2",5555.830205,"3","6","2","2",471.443077,12,61,"2",5575.72885080833
"1993","5","2","3","2","1","5",15630,"3",115,1,3,"1","3",7980.304624,"2","4","2","4",656.775467,8,60,"1",8772.47846136417
"1994","2","3","2","2","1","1",35625,"2",65,1,3,"2","2",5107.163002,"2","4","2","1",288.572108,10,56,"2",5104.68499837333
"1995","2","2","2","2","2","3",12261,"3",125,0,1,"1","3",4643.413135,"2","4","2","2",600,26,80,"1",4679.29692912917
"1996","2","2","5","1","1","2",0,"2",117,0,8,"4","3",8569.36439,"3","4","2","1",957.134978,13,11,"1",8346.88225255083
"1997","1","2","2","2","1","2",0,"1",67,0,1,"2","1",2410.355726,"2","5","2","1",482.4,5,53,"1",2332.44862377333
"1998","5","2","2","1","1","1",36261,"3",118,0,2,"3","3",14057.42125,"2","3","1","4",1197.713861,14,78,"1",20881.4702194842
"1999","1","2","1","2","1","1",49675,"2",65,0,1,"2","1",2589.43003,"2","5","2","1",312,10,54,"1",2566.71686225
"2000","3","1","1","1","1","1",46621,"2",61,0,2,"2","2",7232.609391,"2","3","1","3",30.448249,20,31,"1",8524.0656807025
"2001","5","3","2","2","1","1",91814,"2",63,0,3,"3","1",5093.379714,"2","4","2","2",167.037619,30,99,"1",5156.506002535
"2002","5","3","1","2","1","1",73836,"2",182,3,1,"1","4",7172.070153,"2","6","2","3",553.385695,8,35,"1",8066.93928587833
"2003","3","3","2","2","2","1",55910,"2",86,0,1,"1","2",3438.949322,"2","6","2","2",324.348688,4,3,"1",3367.51710605
"2004","2","3","2","2","1","1",64543,"2",65,0,2,"2","2",7824.492263,"2","6","2","2",200.177163,1,84,"1",10313.2056446275
"2005","5","2","3","2","2","1",30694,"2",91,1,1,"1","2",3596.83011,"3","6","2","1",436.8,22,23,"1",3478.85814780083
"2006","1","2","2","2","1","1",44833,"3",72,0,3,"1","1",5688.20499,"2","5","2","1",345.6,24,59,"1",5669.2982945575
"2007","1","2","1","2","1","1",24423,"3",67,0,6,"1","1",5272.932008,"2","3","1","3",321.6,5,62,"1",5057.7703834825
"2008","5","2","2","1","2","2",0,"2",127,0,2,"1","3",13799.05459,"3","4","2","1",609.6,20,31,"1",16208.9710268957
"2009","2","2","3","2","1","2",0,"1",111,0,2,"2","3",11828.61437,"2","6","2","2",1018.808223,4,8,"1",16788.4515115913
"2010","1","1","2","1","1","1",85756,"3",61,0,3,"4","2",4821.156466,"2","6","2","3",117.036869,18,74,"1",4904.87100784833
"2011","3","2","2","1","1","1",72202,"2",63,0,1,"2","1",2557.585549,"3","3","1","3",453.6,12,13,"1",2593.185204095
"2012","4","1","3","2","1","2",0,"2",112,3,7,"2","3",7736.457821,"2","3","1","1",78.975117,6,37,"1",8100.57433599083
"2013","5","2","2","1","1","1",33137,"1",74,0,4,"3","1",5644.474853,"2","5","2","4",472.500375,16,8,"1",5839.5504157325
"2014","5","2","3","1","1","2",0,"1",67,0,1,"1","2",2387.858281,"2","6","2","4",482.4,23,88,"1",2396.69565144417
"2015","1","2","1","2","1","2",0,"1",64,0,2,"1","2",20496.69426,"2","5","2","3",307.2,10,72,"1",10767.7199259242
"2016","3","1","2","1","2","1",45776,"2",89,0,2,"1","2",10569.62547,"2","5","2","1",95.95081,2,17,"1",14027.849372525
"2017","1","2","1","2","3","3",12181,"3",108,0,4,"2","2",7942.448548,"2","4","2","4",591.511506,10,19,"1",7934.102930685
"2018","4","2","1","2","1","3",25030,"2",113,4,1,"2","6",4112.841668,"2","6","2","3",542.4,16,97,"1",4432.75551037833
"2019","4","2","3","2","1","3",12613,"3",70,0,3,"1","2",5213.068893,"3","6","2","2",336,6,81,"1",4916.63785171083
"2020","5","3","1","2","2","1",43221,"2",87,0,7,"1","2",6953.952351,"1","8","3","3",398.735257,33,51,"1",7816.10254618067
"2021","5","2","2","1","2","2",0,"1",84,0,1,"3","2",2876.775085,"2","4","2","3",849.011958,4,29,"1",3036.74124058833
"2022","5","2","1","2","1","2",0,"2",110,0,5,"1","3",8364.502793,"3","2","1","3",528,7,40,"1",8090.13043245
"2023","5","3","1","1","2","1",39248,"2",87,0,1,"4","2",3450.328786,"2","4","2","1",386.765125,27,22,"1",3389.71018523333
"2024","1","2","1","2","2","5",10312,"2",78,0,1,"2","2",2886.451602,"1","6","2","1",486.278557,10,63,"2",2894.12931397417
"2025","5","3","2","1","1","1",74115,"2",63,0,2,"2","2",9976.24549,"2","5","2","3",275.349481,24,24,"1",10677.004101075
"2026","5","3","1","1","2","1",34624,"2",95,0,1,"2","2",3755.260251,"2","6","2","2",270.370335,28,66,"1",3780.29337464417
"2027","2","2","2","2","2","1",36108,"3",128,2,9,"3","3",9642.214529,"1","5","2","1",614.4,5,35,"1",10027.6107847883
"2028","3","2","1","2","2","2",0,"1",127,0,1,"1","6",4573.998134,"3","8","3","1",914.4,22,53,"1",4688.11481486
"2029","2","1","1","2","1","4",13164,"1",70,0,2,"1","1",18061.91837,"2","6","2","1",75.393383,0,45,"1",13041.2173055658
"2030","3","2","1","1","3","2",0,"2",141,0,1,"4","3",5191.047011,"2","2","1","4",676.8,7,32,"1",4976.57766208834
"2031","4","2","3","2","2","1",35592,"2",82,0,1,"4","1",3245.479985,"3","6","2","2",496.805418,34,38,"1",3350.58213567
"2032","1","2","5","1","1","3",11097,"2",73,0,4,"3","1",5577.669457,"3","3","1","4",350.4,26,50,"1",5373.66762851583
"2033","2","2","2","1","2","1",74900,"2",208,0,6,"3","5",16705.10312,"2","4","2","2",998.4,31,63,"1",16399.6202912833
"2034","5","3","5","1","2","1",23576,"2",89,0,2,"2","2",26199.5401416,"2","6","2","4",383.508096,8,72,"1",14508.7166676842
"2035","5","2","1","2","1","1",21171,"3",72,0,3,"4","2",5605.380417,"1","3","1","2",345.6,2,40,"1",5541.61374559917
"2036","4","2","3","2","1","2",0,"1",64,0,1,"2","2",2203.588481,"3","6","2","1",757.206098,8,12,"1",2233.37375464833
"2037","5","1","2","1","2","1",39754,"2",85,0,1,"2","2",3369.71211,"2","5","2","1",62.282034,2,35,"1",3334.842103785
"2038","4","1","2","2","2","1",35666,"3",131,0,1,"2","3",5142.389806,"3","5","2","2",312.110029,12,76,"1",5237.8379495675
"2039","4","2","2","1","1","4",20354,"2",116,0,1,"3","3",4372.194536,"2","4","2","1",556.8,23,0,"1",4525.0271410675
"2040","5","2","1","1","2","2",0,"2",131,0,9,"1","3",9657.579498,"2","5","2","1",628.8,34,61,"2",9561.99996185667
"2041","5","2","1","2","1","1",57248,"2",74,0,1,"2","2",2952.581331,"3","6","2","2",355.2,31,17,"1",2861.5161401475
"2042","5","2","2","2","2","2",0,"1",134,0,1,"2","6",4949.389491,"3","1","1","3",964.8,15,3,"1",5054.61470968667
"2043","5","3","2","1","2","1",64541,"2",86,0,2,"3","2",20600.23958,"3","6","2","1",256.279637,16,43,"1",14815.1871084792
"2044","5","2","3","1","2","4",23830,"2",76,1,1,"4","1",2776.842204,"2","3","1","4",364.8,24,22,"1",2915.95893369
"2045","2","2","1","2","1","1",88178,"2",70,0,2,"2","1",14194.15441,"2","6","2","2",336,32,78,"1",15389.873378971
"2046","5","2","2","2","3","1",51643,"1",283,0,1,"2","4",11009.13049,"2","6","2","1",1358.4,16,43,"2",10985.4241147167
"2047","1","3","2","1","2","1",92044,"2",132,0,3,"4","3",10570.7888,"2","4","2","4",617.288574,7,77,"1",10398.2107707417
"2048","4","2","1","1","1","4",12430,"1",73,0,4,"2","2",5169.49937,"2","6","2","2",350.4,22,13,"2",5187.457152685
"2049","4","3","3","2","1","1",70492,"3",70,0,7,"3","1",5638.046345,"2","5","2","4",328.362698,29,82,"1",5576.93261341333
"2050","4","2","1","2","1","1",33397,"2",106,0,5,"4","3",8409.067687,"2","6","2","2",508.8,31,15,"1",8454.6578852825
"2051","4","1","1","1","1","1",74935,"2",112,0,1,"2","3",4523.752381,"2","3","1","3",192.859737,15,62,"1",4493.65815888583
"2052","5","2","2","1","1","2",0,"1",71,0,1,"1","2",2482.38724,"2","5","2","2",511.2,13,50,"1",2374.42271520917
"2053","1","2","1","2","3","1",29628,"2",106,0,9,"1","1",8482.456771,"2","2","1","1",763.2,29,45,"1",8472.937195135
"2054","5","1","1","1","3","1",87094,"1",113,1,5,"3","2",8886.610685,"2","5","2","1",64.894362,20,17,"1",9051.596820865
"2055","3","3","3","2","1","1",37313,"1",62,0,6,"3","2",4803.24007,"2","5","2","3",246.57631,34,39,"1",5587.52946921166
"2056","2","2","2","1","1","2",0,"1",71,0,1,"2","2",2478.180205,"1","3","1","4",511.2,24,32,"1",2429.889876425
"2057","3","2","2","1","1","1",67798,"3",69,0,9,"1","2",5548.031892,"2","6","2","1",331.2,1,78,"2",5489.3205546875
"2058","5","2","2","1","2","4",16208,"2",93,0,1,"2","1",3443.301126,"1","6","2","2",446.4,22,20,"1",3587.82643201583
"2059","1","2","1","2","2","1",37995,"2",139,0,1,"1","3",5597.12496,"2","3","1","3",667.2,16,50,"2",5531.76477073667
"2060","4","2","3","1","1","1",72302,"3",66,0,1,"1","1",2616.613903,"2","4","2","1",316.8,6,27,"2",2620.54363503167
"2061","4","3","3","1","2","1",37934,"3",137,1,8,"1","6",10506.88413,"2","6","2","2",385.440163,2,58,"1",10772.9244342817
"2062","1","2","1","1","2","5",19382,"2",94,0,2,"4","2",10758.65568,"2","6","2","1",676.8,31,18,"1",12448.385515745
